"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US48121020602","Census Tract 206.02, Denton County, Texas","10099","819"
"1400000US48201341501","Census Tract 3415.01, Harris County, Texas","6674","468"
"1400000US48479000602","Census Tract 6.02, Webb County, Texas","2623","291"
"1400000US48157674200","Census Tract 6742, Fort Bend County, Texas","5180","296"
"1400000US48085030605","Census Tract 306.05, Collin County, Texas","7857","440"
"1400000US48415950600","Census Tract 9506, Scurry County, Texas","5006","460"
"1400000US48029191304","Census Tract 1913.04, Bexar County, Texas","2736","465"
"1400000US48113014132","Census Tract 141.32, Dallas County, Texas","2335","224"
"1400000US48245010902","Census Tract 109.02, Jefferson County, Texas","4723","311"
"1400000US48029181100","Census Tract 1811, Bexar County, Texas","6240","609"
"1400000US48201233003","Census Tract 2330.03, Harris County, Texas","2834","321"
"1400000US48113019043","Census Tract 190.43, Dallas County, Texas","8091","475"
"1400000US48321730202","Census Tract 7302.02, Matagorda County, Texas","1738","269"
"1400000US48029181723","Census Tract 1817.23, Bexar County, Texas","5239","493"
"1400000US48201452300","Census Tract 4523, Harris County, Texas","2405","299"
"1400000US48167721202","Census Tract 7212.02, Galveston County, Texas","5452","397"
"1400000US48439111539","Census Tract 1115.39, Tarrant County, Texas","9442","513"
"1400000US48201322100","Census Tract 3221, Harris County, Texas","4252","448"
"1400000US48439111549","Census Tract 1115.49, Tarrant County, Texas","10960","645"
"1400000US48329000302","Census Tract 3.02, Midland County, Texas","6429","723"
"1400000US48201350601","Census Tract 3506.01, Harris County, Texas","4702","420"
"1400000US48439106201","Census Tract 1062.01, Tarrant County, Texas","3935","440"
"1400000US48021950501","Census Tract 9505.01, Bastrop County, Texas","8753","779"
"1400000US48201510400","Census Tract 5104, Harris County, Texas","3891","354"
"1400000US48203020501","Census Tract 205.01, Harrison County, Texas","2937","406"
"1400000US48201521200","Census Tract 5212, Harris County, Texas","5762","681"
"1400000US48231961501","Census Tract 9615.01, Hunt County, Texas","3214","306"
"1400000US48099010300","Census Tract 103, Coryell County, Texas","2316","270"
"1400000US48029150300","Census Tract 1503, Bexar County, Texas","5206","596"
"1400000US48113004000","Census Tract 40, Dallas County, Texas","1296","249"
"1400000US48113019018","Census Tract 190.18, Dallas County, Texas","5643","869"
"1400000US48339691100","Census Tract 6911, Montgomery County, Texas","4229","208"
"1400000US48201432300","Census Tract 4323, Harris County, Texas","7580","516"
"1400000US48215024301","Census Tract 243.01, Hidalgo County, Texas","1079","204"
"1400000US48373210400","Census Tract 2104, Polk County, Texas","5606","532"
"1400000US48453000603","Census Tract 6.03, Travis County, Texas","8055","675"
"1400000US48121021723","Census Tract 217.23, Denton County, Texas","1515","177"
"1400000US48245000304","Census Tract 3.04, Jefferson County, Texas","7335","672"
"1400000US48251130304","Census Tract 1303.04, Johnson County, Texas","5463","437"
"1400000US48101950100","Census Tract 9501, Cottle County, Texas","1623","188"
"1400000US48113019400","Census Tract 194, Dallas County, Texas","4485","298"
"1400000US48143950300","Census Tract 9503, Erath County, Texas","5793","603"
"1400000US48167721700","Census Tract 7217, Galveston County, Texas","9378","1031"
"1400000US48113012702","Census Tract 127.02, Dallas County, Texas","3420","330"
"1400000US48121020800","Census Tract 208, Denton County, Texas","5604","833"
"1400000US48113019032","Census Tract 190.32, Dallas County, Texas","3869","283"
"1400000US48251130500","Census Tract 1305, Johnson County, Texas","6772","603"
"1400000US48183980000","Census Tract 9800, Gregg County, Texas","12","13"
"1400000US48439110703","Census Tract 1107.03, Tarrant County, Texas","5646","404"
"1400000US48233950900","Census Tract 9509, Hutchinson County, Texas","4141","336"
"1400000US48485980000","Census Tract 9800, Wichita County, Texas","0","13"
"1400000US48187210710","Census Tract 2107.10, Guadalupe County, Texas","3927","230"
"1400000US48113007811","Census Tract 78.11, Dallas County, Texas","6712","735"
"1400000US48029121117","Census Tract 1211.17, Bexar County, Texas","4651","402"
"1400000US48491020404","Census Tract 204.04, Williamson County, Texas","3691","448"
"1400000US48113017808","Census Tract 178.08, Dallas County, Texas","4354","330"
"1400000US48121021746","Census Tract 217.46, Denton County, Texas","3993","227"
"1400000US48113001203","Census Tract 12.03, Dallas County, Texas","1433","177"
"1400000US48061010203","Census Tract 102.03, Cameron County, Texas","8029","807"
"1400000US48167723600","Census Tract 7236, Galveston County, Texas","4799","536"
"1400000US48201220800","Census Tract 2208, Harris County, Texas","3740","598"
"1400000US48171950300","Census Tract 9503, Gillespie County, Texas","6939","480"
"1400000US48215022800","Census Tract 228, Hidalgo County, Texas","8921","893"
"1400000US48381020900","Census Tract 209, Randall County, Texas","3013","360"
"1400000US48439111532","Census Tract 1115.32, Tarrant County, Texas","7319","491"
"1400000US48039662400","Census Tract 6624, Brazoria County, Texas","5040","443"
"1400000US48201410900","Census Tract 4109, Harris County, Texas","2869","276"
"1400000US48303002002","Census Tract 20.02, Lubbock County, Texas","3319","486"
"1400000US48185180101","Census Tract 1801.01, Grimes County, Texas","5699","587"
"1400000US48353950400","Census Tract 9504, Nolan County, Texas","4149","400"
"1400000US48439114007","Census Tract 1140.07, Tarrant County, Texas","17264","1337"
"1400000US48113011500","Census Tract 115, Dallas County, Texas","4137","613"
"1400000US48113016521","Census Tract 165.21, Dallas County, Texas","6879","636"
"1400000US48029980002","Census Tract 9800.02, Bexar County, Texas","0","13"
"1400000US48381021609","Census Tract 216.09, Randall County, Texas","5090","367"
"1400000US48113007815","Census Tract 78.15, Dallas County, Texas","5607","519"
"1400000US48387950100","Census Tract 9501, Red River County, Texas","2455","259"
"1400000US48157675700","Census Tract 6757, Fort Bend County, Texas","6456","618"
"1400000US48041001900","Census Tract 19, Brazos County, Texas","5883","520"
"1400000US48485012000","Census Tract 120, Wichita County, Texas","6806","562"
"1400000US48201211700","Census Tract 2117, Harris County, Texas","3990","544"
"1400000US48157674800","Census Tract 6748, Fort Bend County, Texas","5814","686"
"1400000US48201420200","Census Tract 4202, Harris County, Texas","2736","316"
"1400000US48183000700","Census Tract 7, Gregg County, Texas","5451","547"
"1400000US48029181816","Census Tract 1818.16, Bexar County, Texas","4544","308"
"1400000US48113006002","Census Tract 60.02, Dallas County, Texas","5908","534"
"1400000US48157671602","Census Tract 6716.02, Fort Bend County, Texas","3465","270"
"1400000US48029141402","Census Tract 1414.02, Bexar County, Texas","5117","496"
"1400000US48199030700","Census Tract 307, Hardin County, Texas","4100","407"
"1400000US48113014501","Census Tract 145.01, Dallas County, Texas","3418","342"
"1400000US48201541002","Census Tract 5410.02, Harris County, Texas","8937","514"
"1400000US48209010400","Census Tract 104, Hays County, Texas","12008","854"
"1400000US48027022300","Census Tract 223, Bell County, Texas","4089","463"
"1400000US48029121604","Census Tract 1216.04, Bexar County, Texas","8661","578"
"1400000US48365950100","Census Tract 9501, Panola County, Texas","4475","546"
"1400000US48113014311","Census Tract 143.11, Dallas County, Texas","5511","689"
"1400000US48439122600","Census Tract 1226, Tarrant County, Texas","4195","439"
"1400000US48213950602","Census Tract 9506.02, Henderson County, Texas","4972","464"
"1400000US48245010400","Census Tract 104, Jefferson County, Texas","2705","287"
"1400000US48113013722","Census Tract 137.22, Dallas County, Texas","4745","329"
"1400000US48309003707","Census Tract 37.07, McLennan County, Texas","8306","635"
"1400000US48143950700","Census Tract 9507, Erath County, Texas","1880","349"
"1400000US48139060204","Census Tract 602.04, Ellis County, Texas","10053","656"
"1400000US48209010902","Census Tract 109.02, Hays County, Texas","16498","972"
"1400000US48113011701","Census Tract 117.01, Dallas County, Texas","6592","601"
"1400000US48375011900","Census Tract 119, Potter County, Texas","2633","301"
"1400000US48309002504","Census Tract 25.04, McLennan County, Texas","3766","201"
"1400000US48157670500","Census Tract 6705, Fort Bend County, Texas","4598","383"
"1400000US48029151900","Census Tract 1519, Bexar County, Texas","6924","622"
"1400000US48141010501","Census Tract 105.01, El Paso County, Texas","4571","530"
"1400000US48141010345","Census Tract 103.45, El Paso County, Texas","10201","956"
"1400000US48167722300","Census Tract 7223, Galveston County, Texas","7541","944"
"1400000US48157674400","Census Tract 6744, Fort Bend County, Texas","19477","754"
"1400000US48277000800","Census Tract 8, Lamar County, Texas","3603","414"
"1400000US48221160209","Census Tract 1602.09, Hood County, Texas","8389","490"
"1400000US48339691602","Census Tract 6916.02, Montgomery County, Texas","5535","840"
"1400000US48227950400","Census Tract 9504, Howard County, Texas","3301","337"
"1400000US48245006300","Census Tract 63, Jefferson County, Texas","1293","246"
"1400000US48201333902","Census Tract 3339.02, Harris County, Texas","8828","663"
"1400000US48445950400","Census Tract 9504, Terry County, Texas","7529","318"
"1400000US48201314001","Census Tract 3140.01, Harris County, Texas","2805","310"
"1400000US48201311700","Census Tract 3117, Harris County, Texas","5860","475"
"1400000US48029181728","Census Tract 1817.28, Bexar County, Texas","12903","1062"
"1400000US48453001750","Census Tract 17.50, Travis County, Texas","4978","394"
"1400000US48143950500","Census Tract 9505, Erath County, Texas","8599","716"
"1400000US48141010323","Census Tract 103.23, El Paso County, Texas","4506","541"
"1400000US48027020600","Census Tract 206, Bell County, Texas","2689","214"
"1400000US48201453402","Census Tract 4534.02, Harris County, Texas","8316","830"
"1400000US48115950500","Census Tract 9505, Dawson County, Texas","3751","355"
"1400000US48141001112","Census Tract 11.12, El Paso County, Texas","4401","402"
"1400000US48113014135","Census Tract 141.35, Dallas County, Texas","4935","316"
"1400000US48157672001","Census Tract 6720.01, Fort Bend County, Texas","8160","642"
"1400000US48231960400","Census Tract 9604, Hunt County, Texas","4958","406"
"1400000US48029181004","Census Tract 1810.04, Bexar County, Texas","5308","682"
"1400000US48201421101","Census Tract 4211.01, Harris County, Texas","3228","309"
"1400000US48215020201","Census Tract 202.01, Hidalgo County, Texas","8322","781"
"1400000US48439113213","Census Tract 1132.13, Tarrant County, Texas","3577","403"
"1400000US48439111506","Census Tract 1115.06, Tarrant County, Texas","6623","417"
"1400000US48201254000","Census Tract 2540, Harris County, Texas","3967","401"
"1400000US48041000603","Census Tract 6.03, Brazos County, Texas","5450","613"
"1400000US48213950700","Census Tract 9507, Henderson County, Texas","4398","445"
"1400000US48491020322","Census Tract 203.22, Williamson County, Texas","9102","668"
"1400000US48061011100","Census Tract 111, Cameron County, Texas","2414","369"
"1400000US48451001304","Census Tract 13.04, Tom Green County, Texas","3126","373"
"1400000US48041002011","Census Tract 20.11, Brazos County, Texas","4995","490"
"1400000US48441011900","Census Tract 119, Taylor County, Texas","2103","317"
"1400000US48139060600","Census Tract 606, Ellis County, Texas","9683","730"
"1400000US48463950200","Census Tract 9502, Uvalde County, Texas","7951","659"
"1400000US48085030529","Census Tract 305.29, Collin County, Texas","3871","288"
"1400000US48061012608","Census Tract 126.08, Cameron County, Texas","4225","458"
"1400000US48141003402","Census Tract 34.02, El Paso County, Texas","6125","739"
"1400000US48201455101","Census Tract 4551.01, Harris County, Texas","7307","781"
"1400000US48085031649","Census Tract 316.49, Collin County, Texas","4622","357"
"1400000US48143950201","Census Tract 9502.01, Erath County, Texas","3457","455"
"1400000US48439111404","Census Tract 1114.04, Tarrant County, Texas","9573","822"
"1400000US48041001604","Census Tract 16.04, Brazos County, Texas","5525","640"
"1400000US48113019502","Census Tract 195.02, Dallas County, Texas","4649","318"
"1400000US48439111523","Census Tract 1115.23, Tarrant County, Texas","9988","780"
"1400000US48085030531","Census Tract 305.31, Collin County, Texas","6914","385"
"1400000US48157670200","Census Tract 6702, Fort Bend County, Texas","7592","773"
"1400000US48453001402","Census Tract 14.02, Travis County, Texas","2601","242"
"1400000US48439105201","Census Tract 1052.01, Tarrant County, Texas","5519","987"
"1400000US48201540100","Census Tract 5401, Harris County, Texas","11422","827"
"1400000US48121021739","Census Tract 217.39, Denton County, Texas","3435","381"
"1400000US48279950100","Census Tract 9501, Lamb County, Texas","2477","248"
"1400000US48479001001","Census Tract 10.01, Webb County, Texas","4577","562"
"1400000US48355003002","Census Tract 30.02, Nueces County, Texas","4855","347"
"1400000US48449950200","Census Tract 9502, Titus County, Texas","2482","273"
"1400000US48157672701","Census Tract 6727.01, Fort Bend County, Texas","14544","1084"
"1400000US48201321402","Census Tract 3214.02, Harris County, Texas","4398","445"
"1400000US48443950100","Census Tract 9501, Terrell County, Texas","862","187"
"1400000US48453001862","Census Tract 18.62, Travis County, Texas","6608","549"
"1400000US48471790300","Census Tract 7903, Walker County, Texas","7853","720"
"1400000US48029121802","Census Tract 1218.02, Bexar County, Texas","8282","735"
"1400000US48123970500","Census Tract 9705, DeWitt County, Texas","2230","316"
"1400000US48201221800","Census Tract 2218, Harris County, Texas","4000","511"
"1400000US48217961400","Census Tract 9614, Hill County, Texas","4644","489"
"1400000US48061011500","Census Tract 115, Cameron County, Texas","6302","616"
"1400000US48255970400","Census Tract 9704, Karnes County, Texas","1548","219"
"1400000US48121020401","Census Tract 204.01, Denton County, Texas","9468","627"
"1400000US48203020605","Census Tract 206.05, Harrison County, Texas","7062","679"
"1400000US48135002200","Census Tract 22, Ector County, Texas","3288","416"
"1400000US48135001900","Census Tract 19, Ector County, Texas","5721","649"
"1400000US48139061100","Census Tract 611, Ellis County, Texas","5647","524"
"1400000US48141002201","Census Tract 22.01, El Paso County, Texas","3613","425"
"1400000US48113016605","Census Tract 166.05, Dallas County, Texas","7801","1019"
"1400000US48141004303","Census Tract 43.03, El Paso County, Texas","6218","464"
"1400000US48493000600","Census Tract 6, Wilson County, Texas","3911","341"
"1400000US48029152000","Census Tract 1520, Bexar County, Texas","2993","264"
"1400000US48361021100","Census Tract 211, Orange County, Texas","1788","259"
"1400000US48303002400","Census Tract 24, Lubbock County, Texas","7598","1150"
"1400000US48201530300","Census Tract 5303, Harris County, Texas","2358","410"
"1400000US48187210713","Census Tract 2107.13, Guadalupe County, Texas","6230","379"
"1400000US48141004003","Census Tract 40.03, El Paso County, Texas","7809","686"
"1400000US48463950400","Census Tract 9504, Uvalde County, Texas","3563","510"
"1400000US48215021000","Census Tract 210, Hidalgo County, Texas","6618","580"
"1400000US48121021718","Census Tract 217.18, Denton County, Texas","11119","610"
"1400000US48113015800","Census Tract 158, Dallas County, Texas","2195","305"
"1400000US48475950200","Census Tract 9502, Ward County, Texas","4305","341"
"1400000US48361020700","Census Tract 207, Orange County, Texas","4997","552"
"1400000US48339691200","Census Tract 6912, Montgomery County, Texas","7398","538"
"1400000US48403950200","Census Tract 9502, Sabine County, Texas","3295","371"
"1400000US48201542900","Census Tract 5429, Harris County, Texas","20768","1206"
"1400000US48029161600","Census Tract 1616, Bexar County, Texas","4788","564"
"1400000US48309001400","Census Tract 14, McLennan County, Texas","7229","758"
"1400000US48113006001","Census Tract 60.01, Dallas County, Texas","5240","576"
"1400000US48029162003","Census Tract 1620.03, Bexar County, Texas","5231","515"
"1400000US48423002101","Census Tract 21.01, Smith County, Texas","4493","409"
"1400000US48501950100","Census Tract 9501, Yoakum County, Texas","1863","358"
"1400000US48329010114","Census Tract 101.14, Midland County, Texas","10846","845"
"1400000US48201313500","Census Tract 3135, Harris County, Texas","2862","377"
"1400000US48135002700","Census Tract 27, Ector County, Texas","10931","1052"
"1400000US48131950500","Census Tract 9505, Duval County, Texas","3606","456"
"1400000US48215024110","Census Tract 241.10, Hidalgo County, Texas","11272","1144"
"1400000US48085030408","Census Tract 304.08, Collin County, Texas","7520","857"
"1400000US48339692802","Census Tract 6928.02, Montgomery County, Texas","7285","700"
"1400000US48201314300","Census Tract 3143, Harris County, Texas","4263","575"
"1400000US48201332200","Census Tract 3322, Harris County, Texas","5229","659"
"1400000US48223950700","Census Tract 9507, Hopkins County, Texas","5070","442"
"1400000US48363000500","Census Tract 5, Palo Pinto County, Texas","1839","257"
"1400000US48219950200","Census Tract 9502, Hockley County, Texas","4598","276"
"1400000US48135002900","Census Tract 29, Ector County, Texas","3340","408"
"1400000US48453002403","Census Tract 24.03, Travis County, Texas","2603","321"
"1400000US48039660702","Census Tract 6607.02, Brazoria County, Texas","15184","1107"
"1400000US48113018122","Census Tract 181.22, Dallas County, Texas","16627","983"
"1400000US48307950500","Census Tract 9505, McCulloch County, Texas","1409","180"
"1400000US48201521800","Census Tract 5218, Harris County, Texas","5545","433"
"1400000US48303002101","Census Tract 21.01, Lubbock County, Texas","5616","570"
"1400000US48201554002","Census Tract 5540.02, Harris County, Texas","4279","245"
"1400000US48339690500","Census Tract 6905, Montgomery County, Texas","11660","793"
"1400000US48201321600","Census Tract 3216, Harris County, Texas","6862","525"
"1400000US48201320200","Census Tract 3202, Harris County, Texas","5548","744"
"1400000US48039990000","Census Tract 9900, Brazoria County, Texas","0","13"
"1400000US48201432400","Census Tract 4324, Harris County, Texas","5739","649"
"1400000US48167720700","Census Tract 7207, Galveston County, Texas","12133","840"
"1400000US48209010600","Census Tract 106, Hays County, Texas","12025","911"
"1400000US48201251600","Census Tract 2516, Harris County, Texas","6551","738"
"1400000US48439121906","Census Tract 1219.06, Tarrant County, Texas","4186","497"
"1400000US48141001301","Census Tract 13.01, El Paso County, Texas","3883","433"
"1400000US48355002500","Census Tract 25, Nueces County, Texas","4340","518"
"1400000US48453002211","Census Tract 22.11, Travis County, Texas","3074","280"
"1400000US48201552102","Census Tract 5521.02, Harris County, Texas","6629","585"
"1400000US48439102401","Census Tract 1024.01, Tarrant County, Texas","4536","434"
"1400000US48355001500","Census Tract 15, Nueces County, Texas","4923","476"
"1400000US48215020302","Census Tract 203.02, Hidalgo County, Texas","10120","1047"
"1400000US48491020708","Census Tract 207.08, Williamson County, Texas","7930","664"
"1400000US48113013712","Census Tract 137.12, Dallas County, Texas","2220","362"
"1400000US48215024109","Census Tract 241.09, Hidalgo County, Texas","7566","737"
"1400000US48251130210","Census Tract 1302.10, Johnson County, Texas","5111","452"
"1400000US48147950402","Census Tract 9504.02, Fannin County, Texas","5940","350"
"1400000US48121021752","Census Tract 217.52, Denton County, Texas","5258","203"
"1400000US48453002423","Census Tract 24.23, Travis County, Texas","5954","624"
"1400000US48201343200","Census Tract 3432, Harris County, Texas","5233","300"
"1400000US48439106001","Census Tract 1060.01, Tarrant County, Texas","8731","729"
"1400000US48439123500","Census Tract 1235, Tarrant County, Texas","3225","471"
"1400000US48061013307","Census Tract 133.07, Cameron County, Texas","1782","216"
"1400000US48029181727","Census Tract 1817.27, Bexar County, Texas","4257","459"
"1400000US48245001301","Census Tract 13.01, Jefferson County, Texas","5932","517"
"1400000US48177000200","Census Tract 2, Gonzales County, Texas","5125","441"
"1400000US48425000200","Census Tract 2, Somervell County, Texas","1713","234"
"1400000US48479001501","Census Tract 15.01, Webb County, Texas","2726","333"
"1400000US48113019037","Census Tract 190.37, Dallas County, Texas","3596","244"
"1400000US48453002410","Census Tract 24.10, Travis County, Texas","4524","484"
"1400000US48355002304","Census Tract 23.04, Nueces County, Texas","5255","566"
"1400000US48113016407","Census Tract 164.07, Dallas County, Texas","7990","742"
"1400000US48201550700","Census Tract 5507, Harris County, Texas","3892","370"
"1400000US48453002208","Census Tract 22.08, Travis County, Texas","8372","550"
"1400000US48201433501","Census Tract 4335.01, Harris County, Texas","5492","509"
"1400000US48491020410","Census Tract 204.10, Williamson County, Texas","5313","414"
"1400000US48265960700","Census Tract 9607, Kerr County, Texas","5055","580"
"1400000US48455950200","Census Tract 9502, Trinity County, Texas","3534","369"
"1400000US48113006900","Census Tract 69, Dallas County, Texas","4421","457"
"1400000US48375012200","Census Tract 122, Potter County, Texas","3823","441"
"1400000US48491020320","Census Tract 203.20, Williamson County, Texas","7010","481"
"1400000US48201520200","Census Tract 5202, Harris County, Texas","3360","300"
"1400000US48453002201","Census Tract 22.01, Travis County, Texas","2176","238"
"1400000US48209010805","Census Tract 108.05, Hays County, Texas","8933","484"
"1400000US48061012508","Census Tract 125.08, Cameron County, Texas","4306","571"
"1400000US48127950400","Census Tract 9504, Dimmit County, Texas","2114","519"
"1400000US48021950502","Census Tract 9505.02, Bastrop County, Texas","6338","736"
"1400000US48015760100","Census Tract 7601, Austin County, Texas","2655","372"
"1400000US48201331200","Census Tract 3312, Harris County, Texas","3285","479"
"1400000US48201430600","Census Tract 4306, Harris County, Texas","3966","17"
"1400000US48029161303","Census Tract 1613.03, Bexar County, Texas","4902","599"
"1400000US48201323802","Census Tract 3238.02, Harris County, Texas","5090","521"
"1400000US48199030400","Census Tract 304, Hardin County, Texas","2234","319"
"1400000US48113016511","Census Tract 165.11, Dallas County, Texas","4715","453"
"1400000US48321730301","Census Tract 7303.01, Matagorda County, Texas","4179","431"
"1400000US48201241400","Census Tract 2414, Harris County, Texas","9781","1347"
"1400000US48201231400","Census Tract 2314, Harris County, Texas","2645","284"
"1400000US48027023404","Census Tract 234.04, Bell County, Texas","3763","287"
"1400000US48245006500","Census Tract 65, Jefferson County, Texas","3719","279"
"1400000US48201321200","Census Tract 3212, Harris County, Texas","3747","498"
"1400000US48439113634","Census Tract 1136.34, Tarrant County, Texas","5415","322"
"1400000US48201451700","Census Tract 4517, Harris County, Texas","3673","434"
"1400000US48215021303","Census Tract 213.03, Hidalgo County, Texas","10221","1012"
"1400000US48121021635","Census Tract 216.35, Denton County, Texas","4886","459"
"1400000US48423000100","Census Tract 1, Smith County, Texas","6485","578"
"1400000US48201231600","Census Tract 2316, Harris County, Texas","3136","323"
"1400000US48037010901","Census Tract 109.01, Bowie County, Texas","7255","571"
"1400000US48201332300","Census Tract 3323, Harris County, Texas","3143","397"
"1400000US48157673002","Census Tract 6730.02, Fort Bend County, Texas","9303","619"
"1400000US48245011101","Census Tract 111.01, Jefferson County, Texas","4959","451"
"1400000US48453001308","Census Tract 13.08, Travis County, Texas","3317","310"
"1400000US48201212300","Census Tract 2123, Harris County, Texas","4644","607"
"1400000US48113019033","Census Tract 190.33, Dallas County, Texas","4574","472"
"1400000US48351950100","Census Tract 9501, Newton County, Texas","1957","313"
"1400000US48029160501","Census Tract 1605.01, Bexar County, Texas","4544","508"
"1400000US48029131000","Census Tract 1310, Bexar County, Texas","5362","629"
"1400000US48269950100","Census Tract 9501, King County, Texas","228","69"
"1400000US48113004201","Census Tract 42.01, Dallas County, Texas","3950","359"
"1400000US48201533802","Census Tract 5338.02, Harris County, Texas","7441","455"
"1400000US48485011900","Census Tract 119, Wichita County, Texas","3719","360"
"1400000US48141001002","Census Tract 10.02, El Paso County, Texas","3703","536"
"1400000US48141010401","Census Tract 104.01, El Paso County, Texas","5769","625"
"1400000US48439111536","Census Tract 1115.36, Tarrant County, Texas","3318","314"
"1400000US48201522301","Census Tract 5223.01, Harris County, Texas","4000","384"
"1400000US48201334002","Census Tract 3340.02, Harris County, Texas","2247","269"
"1400000US48201531700","Census Tract 5317, Harris County, Texas","3425","140"
"1400000US48225950600","Census Tract 9506, Houston County, Texas","1369","255"
"1400000US48479001717","Census Tract 17.17, Webb County, Texas","3271","374"
"1400000US48491020803","Census Tract 208.03, Williamson County, Texas","5128","634"
"1400000US48453002313","Census Tract 23.13, Travis County, Texas","4560","468"
"1400000US48439111204","Census Tract 1112.04, Tarrant County, Texas","5118","424"
"1400000US48285000300","Census Tract 3, Lavaca County, Texas","2491","281"
"1400000US48303010406","Census Tract 104.06, Lubbock County, Texas","6699","855"
"1400000US48029182001","Census Tract 1820.01, Bexar County, Texas","5861","471"
"1400000US48157670300","Census Tract 6703, Fort Bend County, Texas","3400","292"
"1400000US48187210804","Census Tract 2108.04, Guadalupe County, Texas","4988","523"
"1400000US48187210708","Census Tract 2107.08, Guadalupe County, Texas","6654","378"
"1400000US48201520300","Census Tract 5203, Harris County, Texas","5525","617"
"1400000US48397040401","Census Tract 404.01, Rockwall County, Texas","12267","616"
"1400000US48141000106","Census Tract 1.06, El Paso County, Texas","5912","595"
"1400000US48439121611","Census Tract 1216.11, Tarrant County, Texas","4311","408"
"1400000US48113016619","Census Tract 166.19, Dallas County, Texas","3794","544"
"1400000US48439113214","Census Tract 1132.14, Tarrant County, Texas","5605","375"
"1400000US48453001854","Census Tract 18.54, Travis County, Texas","7927","910"
"1400000US48439113102","Census Tract 1131.02, Tarrant County, Texas","4203","437"
"1400000US48491021504","Census Tract 215.04, Williamson County, Texas","7978","658"
"1400000US48303000301","Census Tract 3.01, Lubbock County, Texas","4077","350"
"1400000US48029131100","Census Tract 1311, Bexar County, Texas","2452","297"
"1400000US48357950300","Census Tract 9503, Ochiltree County, Texas","3756","326"
"1400000US48317950200","Census Tract 9502, Martin County, Texas","3913","262"
"1400000US48039661900","Census Tract 6619, Brazoria County, Texas","15562","957"
"1400000US48085030900","Census Tract 309, Collin County, Texas","10443","1117"
"1400000US48477170200","Census Tract 1702, Washington County, Texas","6936","708"
"1400000US48201220600","Census Tract 2206, Harris County, Texas","3940","482"
"1400000US48341950300","Census Tract 9503, Moore County, Texas","8046","688"
"1400000US48453000302","Census Tract 3.02, Travis County, Texas","5075","556"
"1400000US48323950300","Census Tract 9503, Maverick County, Texas","7568","717"
"1400000US48355002200","Census Tract 22, Nueces County, Texas","5763","669"
"1400000US48221160301","Census Tract 1603.01, Hood County, Texas","5325","577"
"1400000US48367140411","Census Tract 1404.11, Parker County, Texas","4774","488"
"1400000US48113007805","Census Tract 78.05, Dallas County, Texas","2966","311"
"1400000US48113001701","Census Tract 17.01, Dallas County, Texas","452","115"
"1400000US48085031635","Census Tract 316.35, Collin County, Texas","4662","326"
"1400000US48201553200","Census Tract 5532, Harris County, Texas","6452","840"
"1400000US48141004310","Census Tract 43.10, El Paso County, Texas","5567","384"
"1400000US48029171502","Census Tract 1715.02, Bexar County, Texas","5728","688"
"1400000US48085031638","Census Tract 316.38, Collin County, Texas","6996","518"
"1400000US48325000102","Census Tract 1.02, Medina County, Texas","8853","835"
"1400000US48001950901","Census Tract 9509.01, Anderson County, Texas","6481","702"
"1400000US48029120502","Census Tract 1205.02, Bexar County, Texas","5553","624"
"1400000US48201321800","Census Tract 3218, Harris County, Texas","4274","578"
"1400000US48157673200","Census Tract 6732, Fort Bend County, Texas","16875","760"
"1400000US48167723900","Census Tract 7239, Galveston County, Texas","2333","440"
"1400000US48453002108","Census Tract 21.08, Travis County, Texas","4132","428"
"1400000US48121021622","Census Tract 216.22, Denton County, Texas","5500","389"
"1400000US48121021514","Census Tract 215.14, Denton County, Texas","4646","235"
"1400000US48167725100","Census Tract 7251, Galveston County, Texas","1958","272"
"1400000US48029121605","Census Tract 1216.05, Bexar County, Texas","2033","208"
"1400000US48133950500","Census Tract 9505, Eastland County, Texas","2071","335"
"1400000US48215023600","Census Tract 236, Hidalgo County, Texas","9829","932"
"1400000US48029121506","Census Tract 1215.06, Bexar County, Texas","4629","540"
"1400000US48245001303","Census Tract 13.03, Jefferson County, Texas","3225","450"
"1400000US48085031711","Census Tract 317.11, Collin County, Texas","3122","256"
"1400000US48007950100","Census Tract 9501, Aransas County, Texas","5419","813"
"1400000US48113015100","Census Tract 151, Dallas County, Texas","6446","520"
"1400000US48329010113","Census Tract 101.13, Midland County, Texas","11391","1158"
"1400000US48349970600","Census Tract 9706, Navarro County, Texas","3322","349"
"1400000US48201540502","Census Tract 5405.02, Harris County, Texas","5156","450"
"1400000US48029120800","Census Tract 1208, Bexar County, Texas","6803","421"
"1400000US48375013200","Census Tract 132, Potter County, Texas","1483","208"
"1400000US48201321401","Census Tract 3214.01, Harris County, Texas","5089","428"
"1400000US48027021203","Census Tract 212.03, Bell County, Texas","4656","472"
"1400000US48323950400","Census Tract 9504, Maverick County, Texas","3626","402"
"1400000US48085030520","Census Tract 305.20, Collin County, Texas","6551","512"
"1400000US48061010100","Census Tract 101, Cameron County, Texas","9345","1062"
"1400000US48201313200","Census Tract 3132, Harris County, Texas","4002","431"
"1400000US48029171925","Census Tract 1719.25, Bexar County, Texas","10098","809"
"1400000US48355005102","Census Tract 51.02, Nueces County, Texas","3806","180"
